aqi,aqi_concentration,city_id,city_name,city_type,condition,country,exercise_desc,exercise_value,humidity,latitude,longitude,main_pollutant,pressure,province,temperature,timezone,url,wind_direction,wind_speed,windows_desc,windows_value
73,22.7,sczgAScnX3y9eDMxC,Pontianak,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,-0.04046,109.344387,pm25,1007,West Kalimantan,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/sczgAScnX3y9eDMxC?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,274,5.7,Close your windows to avoid dirty outdoor air,red
17,4,5bc821a941fdcdf1939dc740,Renon - Ritten,city,Clear sky,Italy,Enjoy outdoor activities,green,92,46.54152,11.45728,pm25,1036,Trentino-Alto Adige,-3,Europe/Rome,https://website-api.airvisual.com/v1/cities/5bc821a941fdcdf1939dc740?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,0,3.6,"Open your windows to bring clean, fresh air indoors",green
54,13.5,5bc8216941fdcdf1939d9878,Jimbaran,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-8.79093,115.16006,pm25,1007,Bali,34,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216941fdcdf1939d9878?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,170,9.4,Close your windows to avoid dirty outdoor air,red
41,10,oTKPAxe9wWuD3j7Hq,Batam,city,Few clouds,Indonesia,Enjoy outdoor activities,green,62,1.1300779,104.05292069999996,pm25,1012,Riau Islands,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/oTKPAxe9wWuD3j7Hq?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,60,20.5,"Open your windows to bring clean, fresh air indoors",green
34,8.1,dyBBXKJTgDmaCBYix,Banjarbaru,city,Rain,Indonesia,Enjoy outdoor activities,green,86,-3.4572422,114.8103181,pm25,1007,South Kalimantan,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/dyBBXKJTgDmaCBYix?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,181,4.7,"Open your windows to bring clean, fresh air indoors",green
12,3,Q9HEHxJSRpG9DAzQm,Palangkaraya,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,48,-2.2161048,113.913977,pm25,1006,Central Kalimantan,33,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/Q9HEHxJSRpG9DAzQm?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,93,2.6,"Open your windows to bring clean, fresh air indoors",green
27,6.5,JdnZEae4wBh7yfoJS,Palembang,city,Rain,Indonesia,Enjoy outdoor activities,green,77,-2.9760735,104.7754307,pm25,1007,South Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/JdnZEae4wBh7yfoJS?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,355,8.2,"Open your windows to bring clean, fresh air indoors",green
41,10,LembLiKtxzRZbDYP4,Jakarta,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,66,-6.236704,106.79324,pm25,1008,Jakarta,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/LembLiKtxzRZbDYP4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,350,11.2,"Open your windows to bring clean, fresh air indoors",green
17,4.1,mAzACTP8KrzXdf3hG,Samarinda,city,Rain,Indonesia,Enjoy outdoor activities,green,89,-0.4948232,117.1436154,pm25,1007,East Kalimantan,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/mAzACTP8KrzXdf3hG?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,359,3.2,"Open your windows to bring clean, fresh air indoors",green
23,5.5,cpTRGbKR4aTxGEb5N,Jambi,city,Rain,Indonesia,Enjoy outdoor activities,green,87,-1.6,103.61667,pm25,1007,Jambi,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/cpTRGbKR4aTxGEb5N?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,20,5.9,"Open your windows to bring clean, fresh air indoors",green
74,23.1,LgZ3pFZAZmmSH53Z8,Medan,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5951956,98.6722227,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/LgZ3pFZAZmmSH53Z8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
64,18.4,ykP9abDfjCdmgRiTu,Pekanbaru,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,78,0.5070677,101.4477793,pm25,1007,Riau,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/ykP9abDfjCdmgRiTu?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,73,6.6,Close your windows to avoid dirty outdoor air,red
34,8.1,PLw5LTjZp3y5wXicB,Indrapuri,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,64,5.404765,95.461666,pm25,1008,Aceh,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/PLw5LTjZp3y5wXicB?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,66,13.7,"Open your windows to bring clean, fresh air indoors",green
38,9.1,gQJSBqhHpnf52Z7Qb,Buleleng,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,66,-8.200728,114.851048,pm25,1007,Bali,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/gQJSBqhHpnf52Z7Qb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,325,4.4,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5AiH8XmAKbfYHu9JL,Sampit,city,Rain,Indonesia,Enjoy outdoor activities,green,76,-2.5315,112.9496,pm25,1006,Central Kalimantan,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5AiH8XmAKbfYHu9JL?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,67,3.9,"Open your windows to bring clean, fresh air indoors",green
34,8.1,oxaWHjY4Rkm9Q7cR6,Buntok,city,Rain,Indonesia,Enjoy outdoor activities,green,86,-3.55,114.767,pm25,1007,Central Kalimantan,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/oxaWHjY4Rkm9Q7cR6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,181,4.7,"Open your windows to bring clean, fresh air indoors",green
13,3.1,jHeG5pcnFSAfT4vf5,Pangkalan Bun,city,Rain,Indonesia,Enjoy outdoor activities,green,81,-2.688962,111.622398,pm25,1007,Central Kalimantan,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/jHeG5pcnFSAfT4vf5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,227,7.6,"Open your windows to bring clean, fresh air indoors",green
57,14.9,QXbmHFGEstQoPaKTp,Denpasar,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-8.663225,115.19754,pm25,1007,Bali,34,Asia/Hong_Kong,https://website-api.airvisual.com/v1/cities/QXbmHFGEstQoPaKTp?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,170,9.4,Close your windows to avoid dirty outdoor air,red
61,16.9,7kF5aMzgANZiRRADq,Badung,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-8.566655,115.213997,pm25,1007,Bali,34,Asia/Makassar,https://website-api.airvisual.com/v1/cities/7kF5aMzgANZiRRADq?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,170,9.4,Close your windows to avoid dirty outdoor air,red
17,4.1,LFTfzqv2cundknLFr,Muara Teweh,city,Rain,Indonesia,Enjoy outdoor activities,green,60,-0.9403,114.8939,pm25,1007,Central Kalimantan,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/LFTfzqv2cundknLFr?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,138,1.4,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5b7a94b36a15c1ae2d8a98a7,Tomok Bolon,city,Rain,Indonesia,Enjoy outdoor activities,green,81,2.6521,98.8608,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,37,3.9,"Open your windows to bring clean, fresh air indoors",green
243,192.5,wGKtyd6zFNzgZTxwD,Bogor,city,Scattered clouds,Indonesia,Avoid outdoor exercise,red,66,-6.597146899999999,106.80603880000001,pm25,1008,West Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/wGKtyd6zFNzgZTxwD?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,350,11.2,Close your windows to avoid dirty outdoor air,red
88,29.7,GTE3k5JbEnFtipb2u,Ubud,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-8.505905,115.243533,pm25,1007,Bali,34,Asia/Makassar,https://website-api.airvisual.com/v1/cities/GTE3k5JbEnFtipb2u?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,170,9.4,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98a6,Tongging,city,Rain,Indonesia,Enjoy outdoor activities,green,87,2.8985,98.5231,pm25,1010,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,56,6.4,"Open your windows to bring clean, fresh air indoors",green
62,17.1,5b7a94b36a15c1ae2d8a98a9,Tebingtinggi,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.3285,99.1625,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98ab,Tanjungbalai,city,Clear sky,Indonesia,Sensitive groups should reduce outdoor exercise,orange,71,2.96667,99.8,pm25,1008,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ab?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,34,7.5,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b36a15c1ae2d8a98b3,Pematangsiantar,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,2.9595,99.0687,pm25,1008,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,68,3.1,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98b4,Pangkalan Brandan,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,4.0238,98.2782,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b36a15c1ae2d8a98b0,Parapat,city,Rain,Indonesia,Enjoy outdoor activities,green,86,2.663,98.9349,pm25,1008,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,49,6.8,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98a8,Teluk Nibung,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,78,3.001,99.8164,pm25,1010,North Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,101,10.9,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98af,Rantauprapat,city,Rain,Indonesia,Enjoy outdoor activities,green,90,2.1,99.83333,pm25,1008,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98af?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,4,4.6,"Open your windows to bring clean, fresh air indoors",green
66,19.1,5b7a94b36a15c1ae2d8a98ac,Sunggal,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5765,98.6151,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ac?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
55,14.1,5b7a94b36a15c1ae2d8a98aa,Tanjungtiram,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,4.0613,98.3699,pm25,1010,North Sumatra,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98aa?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,14.8,Close your windows to avoid dirty outdoor air,red
59,16.1,5b7a94b36a15c1ae2d8a98b1,Percut,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.6253,98.864,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
55,14.1,5b7a94b36a15c1ae2d8a98ad,Stabat,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.73335,98.45025,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ad?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b36a15c1ae2d8a98b2,Perbaungan,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5679,98.956,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b36a15c1ae2d8a98ae,Sibolga,city,Rain,Indonesia,Enjoy outdoor activities,green,95,1.74016,98.78117,pm25,1008,North Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ae?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,259,3.7,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b36a15c1ae2d8a98b5,Padangsidempuan,city,Rain,Indonesia,Enjoy outdoor activities,green,78,1.37952,99.27146,pm25,1008,North Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,64,3.4,"Open your windows to bring clean, fresh air indoors",green
66,19.1,5b7a94b36a15c1ae2d8a98ba,Deli Tua,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5078,98.6839,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ba?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
64,18.1,5b7a94b36a15c1ae2d8a98b7,Labuhan Deli,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.7278,98.6738,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98b9,Kabanjahe,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,79,3.1001,98.4908,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,"Open your windows to bring clean, fresh air indoors",green
55,14.1,5b7a94b36a15c1ae2d8a98bb,Binjai,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.6001,98.4854,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
21,5.1,5b7a94b46a15c1ae2d8a98c7,Meulaboh,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,70,4.14402,96.12664,pm25,1008,Aceh,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,222,9.7,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98b8,Kisaran,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,77,2.9845,99.6158,pm25,1008,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,84,1.8,Close your windows to avoid dirty outdoor air,red
29,7.1,5b7a94b66a15c1ae2d8a991e,Bandar Lampung,city,Rain,Indonesia,Enjoy outdoor activities,green,68,-5.42917,105.26111,pm25,1007,Lampung,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b66a15c1ae2d8a991e?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,348,7.2,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5b7a94b46a15c1ae2d8a98c3,Sinabang,city,Rain,Indonesia,Enjoy outdoor activities,green,72,2.4803,96.3801,pm25,1007,Aceh,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,213,4.9,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98c6,Reuleuet,city,Rain,Indonesia,Enjoy outdoor activities,green,81,5.21667,96.28333,pm25,1010,Aceh,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,24,7.3,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98c5,Sabang,city,Clear sky,Indonesia,Enjoy outdoor activities,green,80,5.88969,95.31644,pm25,1008,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,74,26.7,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5b7a94b46a15c1ae2d8a98c8,Lhokseumawe,city,Rain,Indonesia,Enjoy outdoor activities,green,92,5.1801,97.1507,pm25,1009,Aceh,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,26,5.4,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98bc,Berastagi,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.19468,98.50889,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b36a15c1ae2d8a98c0,Pekan Bahapal,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,3.11313,99.17352,pm25,1008,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98c0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,68,3.1,Close your windows to avoid dirty outdoor air,red
64,18.1,5b7a94b36a15c1ae2d8a98bd,Belawan,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.7755,98.6832,pm25,1009,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,16.6,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b46a15c1ae2d8a98c4,Sigli,city,Rain,Indonesia,Enjoy outdoor activities,green,81,5.3848,95.9609,pm25,1008,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,80,20.2,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98ca,Bireun,city,Rain,Indonesia,Enjoy outdoor activities,green,94,5.203,96.7009,pm25,1009,Aceh,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98ca?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,26,5.9,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5b7a94b46a15c1ae2d8a98c2,Singkil,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,62,2.2874,97.7884,pm25,1008,Aceh,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,277,5.8,"Open your windows to bring clean, fresh air indoors",green
